region,difficulty,investor,scenario,strategy,seed,day,gameState,cash,loan,creditLimit,creditUsage,maxCreditUsage,minCash,minTrust,minCsi,maxInventoryAndTransit,monthEndCount,netAssets,inventory,pendingOrders,soldVehicles,csi,trust,badReviews,defaultedDrafts,endingRank,bankruptcy,dismissed,won,months
"tier1","rookie","roi_first","star12","balanced",2,360,"won",24575503.220000084,7125891,14154931,0.5034211046313118,0.5034211046313118,3432725.7813999974,72,89.40000000000043,28,11,25468612.220000084,27,0,249,95.00000000000037,74,1,0,"regional_star",false,false,true,12
"tier1","rookie","roi_first","star12","aggressive",1,91,"bankrupt",3058496.356200003,10588805,8958539,1.181979003495994,1.181979003495994,2911560.9422000004,40,92.27428571428557,28,3,1993275.3562000021,28,0,55,97.27428571428557,40,2,0,"",true,false,false,4
"tier1","rookie","roi_first","star12","aggressive",2,241,"dismissed",16045650.765599906,5328331,12153380,0.4384237965076382,0.6275052745423402,3111597.854,34,91.93999999999986,29,8,17845319.765599906,24,0,205,97,34,3,0,"",false,true,false,9
"tier1","rookie","brand_keeper","survive6","conservative",1,180,"won",3657032.365000012,299000,9960580,0.03001833226579175,0.2621125120977909,3105572.9918000125,56,88.66571428571427,8,5,3469075.565000012,0,2,23,92.3285714285714,68,1,0,"renewed",false,false,true,6
"tier1","rookie","brand_keeper","survive6","conservative",2,180,"won",4494475.416400015,2743000,11345149,0.24177734466070036,0.24177734466070036,3221258.1849999935,52,88.48857142857136,9,5,4521045.816400016,9,0,18,95.162857142857,60,0,0,"excellent",false,false,true,6
"tier1","rookie","brand_keeper","survive6","balanced",1,180,"won",7732853.2555999765,5262620,10296192,0.5111229472022277,0.5685879115726313,3412511.9003999997,66,89.71000000000004,18,5,2767233.2555999765,1,0,40,95.15000000000015,66,2,0,"excellent",false,false,true,6
"tier1","rookie","brand_keeper","survive6","balanced",2,180,"won",13879316.13619999,1293771,19694713,0.06569128476256547,0.34255688897447734,3281277.183999999,72,96.7000000000001,17,5,14808984.336199991,1,4,181,100,100,0,0,"regional_star",false,false,true,6
"tier1","rookie","brand_keeper","survive6","aggressive",1,180,"won",16496300.117000017,2469487,21886406,0.11283200174574116,0.6390173495841383,2973051.3226,72,91.55142857142816,30,5,21308236.317000017,18,6,283,96.15142857142794,100,0,0,"regional_star",false,false,true,6
"tier1","rookie","brand_keeper","survive6","aggressive",2,180,"won",7161395.838599972,7506592,10922191,0.6872789534627256,0.6872789534627256,3227257.9587999997,72,92.40285714285692,30,5,7970803.838599972,28,0,101,99.40285714285692,88,1,0,"excellent",false,false,true,6
"tier1","rookie","brand_keeper","double12","conservative",1,301,"dismissed",4817120.7667999985,4472005,10307372,0.4338647135273666,0.4456492395620086,2956117.251599998,24,92.09142857142842,8,10,2424115.7667999985,7,0,17,95.1914285714284,24,3,0,"",false,true,false,11
"tier1","rookie","brand_keeper","double12","conservative",2,151,"dismissed",3706936.08859998,3054802,10007622,0.3052475403247645,0.30995744226630406,2945949.336199984,44,90.84571428571428,8,5,2137134.08859998,5,2,7,95.07142857142856,44,3,0,"",false,true,false,6
"tier1","rookie","brand_keeper","double12","balanced",1,241,"dismissed",13639738.067799967,8790728,12689479,0.692757204610213,0.6954752048020683,3027291.0024000015,64,92.06000000000009,30,8,13835414.867799968,30,0,155,94.96000000000008,64,3,0,"",false,true,false,9
"tier1","rookie","brand_keeper","double12","balanced",2,360,"won",20873363.772599977,7847532,14609476,0.5371535570474943,0.5452317101995675,3210287.387,72,86.5814285714288,26,11,20747831.772599977,26,0,238,95.23142857142885,76,2,0,"regional_star",false,false,true,12
"tier1","rookie","brand_keeper","double12","aggressive",1,121,"bankrupt",3937196.806400004,11094348,9174700,1.2092327814533446,1.2092327814533446,3091258.2963999975,62,91.99999999999989,30,4,2196260.006400004,27,0,82,96.14285714285697,62,2,0,"",true,false,false,5
"tier1","rookie","brand_keeper","double12","aggressive",2,301,"dismissed",19565780.053399995,8464294,14289511,0.5923431529602378,0.6837173253396759,2968029.0199999996,54,86.99999999999986,30,10,11101486.053399995,0,0,218,100,54,3,0,"",false,true,false,11
"tier1","rookie","brand_keeper","star12","conservative",1,121,"dismissed",2866651.79999999,2293000,9932378,0.2308611291273852,0.26551305310959517,2866651.79999999,32,92.02857142857144,8,4,2652651.7999999896,7,0,2,95.44285714285716,32,3,0,"",false,true,false,5
"tier1","rookie","brand_keeper","star12","conservative",2,301,"dismissed",7259485.431000032,2105445,10966811,0.19198333955057673,0.2637669355357606,3409103.200000001,60,87.17714285714277,8,10,7530040.4310000315,8,0,56,92.92571428571429,64,3,0,"",false,true,false,11
"tier1","rookie","brand_keeper","star12","balanced",1,301,"dismissed",16625923.272600023,7252789,13529066,0.5360894092762944,0.5879058739609213,3224900.3259999994,54,87.51571428571434,28,10,17689134.272600025,28,0,180,95.17285714285732,54,3,0,"",false,true,false,11
"tier1","rookie","brand_keeper","star12","balanced",2,360,"won",14115881.238599949,7266030,12848480,0.5655166992515847,0.5655166992515847,3429891.219400002,50,87.17857142857186,20,11,9819851.238599949,10,0,123,95.07857142857173,50,2,0,"regional_star",false,false,true,12
"tier1","rookie","brand_keeper","star12","aggressive",1,181,"bankrupt",5944494.120000003,13063274,10351361,1.2619861291669763,1.2619861291669763,2165321.0637999997,72,91.52571428571399,30,6,3822925.7200000025,30,0,174,95.6257142857136,78,1,0,"",true,false,false,7
"tier1","rookie","brand_keeper","star12","aggressive",2,211,"dismissed",9498672.960200028,6865556,11571391,0.5933215807848857,0.6253579392564087,3051683.4063999997,64,91.75714285714264,30,7,11543116.960200027,30,0,171,97.19999999999999,64,3,0,"",false,true,false,8
"tier1","rookie","gambler","survive6","conservative",1,91,"dismissed",3136305.466400002,1904532,9086249,0.20960596611428983,0.24722893507679367,3136305.466400002,6,91.57142857142857,8,3,3130814.266400002,6,0,3,95.38571428571431,6,3,0,"",false,true,false,4
"tier1","rookie","gambler","survive6","conservative",2,91,"dismissed",3293944.0464,2265736,9016460,0.2512888650312872,0.28946889146901184,3293944.0464,6,86.97428571428573,8,3,3107208.0463999994,7,0,1,88.37428571428565,6,3,0,"",false,true,false,4
"tier1","rookie","gambler","survive6","balanced",1,180,"won",7838091.4461999945,7949254,13249587,0.5999623988279785,0.5999623988279785,3011850.097,72,94,29,5,9614296.646199994,29,0,114,97,96,0,0,"regional_star",false,false,true,6
"tier1","rookie","gambler","survive6","balanced",2,180,"won",7962068.594400028,7430497,10034457,0.7404981654712358,0.7404981654712358,3309869.444200002,56,92.63999999999999,28,5,8941563.594400028,28,0,83,95.29999999999998,56,2,0,"excellent",false,false,true,6
"tier1","rookie","gambler","survive6","aggressive",1,180,"won",7213051.911399985,7406087,20339752,0.3641188447135442,0.6095334222788017,3151073.351200002,72,91.65999999999991,30,5,10633871.311399985,30,0,149,98.24857142857108,100,0,0,"regional_star",false,false,true,6
"tier1","rookie","gambler","survive6","aggressive",2,180,"won",7067648.106600003,5978273,15758726,0.37936270990434123,0.5315826185503292,2697892.183800002,72,91.94857142857134,30,5,10059871.906600002,26,0,119,96.36285714285683,100,0,0,"regional_star",false,false,true,6
"tier1","rookie","gambler","double12","conservative",1,91,"dismissed",3327477.945599995,2247179,9147978,0.2456476174297752,0.28946241675899675,3327477.945599995,6,90.0542857142857,8,3,3159298.9455999956,7,0,2,93.31142857142854,6,3,0,"",false,true,false,4
"tier1","rookie","gambler","double12","conservative",2,331,"dismissed",10095014.132200006,2310000,10689523,0.21609944615863588,0.2799081901136427,3406894.7999999993,34,90.49428571428561,8,11,9864014.132200006,7,0,83,95.37999999999971,34,3,0,"",false,true,false,12
"tier1","rookie","gambler","double12","balanced",1,151,"dismissed",5441300.166999994,5785263,9575066,0.6042008483283562,0.622850187923177,3375873.8115999997,30,91.66,19,5,5002037.166999994,18,0,41,95.61999999999998,30,3,0,"",false,true,false,6
"tier1","rookie","gambler","double12","balanced",2,241,"dismissed",12238733.231999977,5455767,11216878,0.4863890825949966,0.49785637033335534,3656957.929799999,34,93.66857142857143,21,8,13019966.231999978,21,0,142,95.00571428571428,34,3,0,"",false,true,false,9
"tier1","rookie","gambler","double12","aggressive",1,271,"dismissed",10583872.83099994,4929576,10841467,0.45469639855934624,0.6037941336217347,3102987.9761999995,34,89.80857142857114,30,9,12485296.83099994,23,0,184,96.08857142857119,34,3,0,"",false,true,false,10
"tier1","rookie","gambler","double12","aggressive",2,181,"dismissed",7447412.642799998,6648654,10038213,0.6623344214752167,0.6888646166049774,3003071.1175999986,26,91.79142857142847,26,6,8520758.642799998,26,0,101,100,26,3,0,"",false,true,false,7
"tier1","rookie","gambler","star12","conservative",1,331,"dismissed",5780998.158799992,2006779,9628275,0.2084256006397823,0.2894985074378088,3411617.8799999985,34,86.6799999999998,8,11,5853219.158799992,7,0,49,95.2799999999997,34,3,0,"",false,true,false,12
"tier1","rookie","gambler","star12","conservative",2,151,"dismissed",4057232.0200000005,3165292,9425957,0.3358059027852556,0.37926853903321955,3241005.6304000034,0,89.80571428571427,8,5,2469813.62,5,1,9,89.80571428571427,0,3,0,"",false,true,false,6
"tier1","rookie","gambler","star12","balanced",1,271,"dismissed",13876860.487999974,5421836,11619858,0.4666008827302365,0.4736164839594907,3472631.6843999997,34,88.50000000000026,20,9,14395024.487999976,20,0,166,95.00000000000018,34,3,0,"",false,true,false,10
"tier1","rookie","gambler","star12","balanced",2,271,"dismissed",12258305.227199968,7118864,11221693,0.6343841343725942,0.6436904830365917,3174546.329200001,44,90.75000000000001,28,9,13529020.427199967,28,0,139,93.74999999999999,44,3,0,"",false,true,false,10
"tier1","rookie","gambler","star12","aggressive",1,181,"dismissed",6971434.2173999855,8931370,9952807,0.8973719675263471,0.9343445861519779,3037020.5393999997,44,91.92857142857133,29,6,5009287.417399984,23,0,81,98.30857142857126,44,3,0,"",false,true,false,7
"tier1","rookie","gambler","star12","aggressive",2,241,"dismissed",12348193.052200004,6079863,11243805,0.5407300286691205,0.6490557754057287,2805807.823,34,91.84857142857106,30,8,13099330.052200004,23,0,198,100,34,3,0,"",false,true,false,9
"tier1","standard","cash_guardian","survive6","conservative",1,180,"won",5363376.351999994,235822,14201987,0.016604859587605592,0.33192900017441196,2601968.5999999978,60,90,11,5,5661457.551999995,0,2,62,96.06571428571414,100,0,0,"excellent",false,false,true,6
"tier1","standard","cash_guardian","survive6","conservative",2,180,"won",4741900.838000011,3894595,10306912,0.3778624480348721,0.3778624480348721,2409833.781599995,60,88.54571428571417,12,5,4564623.43800001,12,0,34,95.46571428571428,84,1,0,"excellent",false,false,true,6
"tier1","standard","cash_guardian","survive6","balanced",1,180,"won",6060570.558000005,7996421,13613199,0.5874020500251264,0.6367422528679703,2447499.719599999,72,90,28,5,6964700.758000005,26,0,126,100,100,0,0,"regional_star",false,false,true,6
"tier1","standard","cash_guardian","survive6","balanced",2,180,"won",4807392.886399993,5518801,12440611,0.44361173257487113,0.7766886135228181,2433000.480999999,72,89.88285714285718,27,5,3352081.4863999933,12,0,62,99,100,0,0,"excellent",false,false,true,6
"tier1","standard","cash_guardian","survive6","aggressive",1,180,"won",6651821.119800012,7296330,9693273,0.7527209849552364,0.7527209849552364,2109653.3647999996,72,86.70285714285689,30,5,8442216.719800012,30,0,136,96.00285714285685,78,1,0,"excellent",false,false,true,6
"tier1","standard","cash_guardian","survive6","aggressive",2,180,"won",8106678.315399995,6575331,14822403,0.4436076255651665,0.6547340330757212,2156347.2598000024,72,90,30,5,11684534.515399996,30,0,188,96.23714285714253,100,0,0,"regional_star",false,false,true,6
"tier1","standard","cash_guardian","double12","conservative",1,91,"dismissed",2153151.948800004,3254078,9723433,0.3346634876797115,0.4114979090691645,2153151.948800004,16,90,11,3,1963413.1488000043,10,0,1,95.35428571428572,16,3,0,"",false,true,false,4
"tier1","standard","cash_guardian","double12","conservative",2,91,"dismissed",2237307,2260000,9961823,0.22686610673568483,0.32217301409013205,2213651,36,87.1,10,3,1911268.6,6,1,6,95.32857142857146,36,3,0,"",false,true,false,4
"tier1","standard","cash_guardian","double12","balanced",1,360,"won",14312265.910600023,4515472,10866884,0.4155259226103821,0.5072314421203528,2074289.3358,72,90,26,11,10984793.910600023,4,0,174,94.50000000000023,74,1,0,"regional_star",false,false,true,12
"tier1","standard","cash_guardian","double12","balanced",2,360,"won",14593535.881800078,3484739,12619100,0.2761479820272444,0.4492820529700426,2208068.380599997,66,90,22,11,11999796.881800078,3,0,198,95.14999999999995,66,2,0,"regional_star",false,false,true,12
"tier1","standard","cash_guardian","double12","aggressive",1,181,"dismissed",7642705.186800029,7959168,10086255,0.7891103288584316,0.8642468338493114,2273646.5492000007,34,89.45999999999998,30,6,5326537.186800029,19,0,97,100,34,3,0,"",false,true,false,7
"tier1","standard","cash_guardian","double12","aggressive",2,91,"bankrupt",2600585.1274,11260215,9393084,1.1987772067193267,1.1987772067193267,2133555.8128,67,90,30,3,1348352.5274,30,0,61,96.12571428571421,67,1,0,"",true,false,false,4
"tier1","standard","cash_guardian","star12","conservative",1,91,"dismissed",2217312.6000000043,3272000,8751608,0.3738741497562505,0.4084980191784756,2217312.6000000043,16,89.32857142857142,11,3,1966827.8000000045,10,0,1,95.28285714285717,16,3,0,"",false,true,false,4
"tier1","standard","cash_guardian","star12","conservative",2,360,"dismissed",5589716.927400002,4290000,11719502,0.36605650990972144,0.3755594654204279,2321323.9274000027,60,89.25999999999999,11,11,3378716.9274000023,7,0,27,95.36285714285731,89,0,0,"failed",false,true,false,12
"tier1","standard","cash_guardian","star12","balanced",1,271,"dismissed",8985226.696800003,7183317,10416516,0.6896084064959915,0.6941997210373823,1924981.9791999978,34,90,28,9,10214669.696800001,28,0,175,97.90000000000003,34,3,0,"",false,true,false,10
"tier1","standard","cash_guardian","star12","balanced",2,181,"dismissed",5620328.153000003,8193371,9588750,0.8544774866379872,0.88174934678924,2370880.5853999974,36,86.3828571428573,28,6,4554957.153000003,24,0,46,95.08285714285722,36,3,0,"",false,true,false,7
"tier1","standard","cash_guardian","star12","aggressive",1,151,"dismissed",4923725.532999995,8954669,9417386,0.95086566484585,0.9663623506119752,2111228.6138000004,33,90,30,5,2382286.9329999965,21,0,63,97,33,3,0,"",false,true,false,6
"tier1","standard","cash_guardian","star12","aggressive",2,360,"won",13103115.383999977,1665882,17318831,0.0961890557162894,0.6611080341510063,2124599.2081999998,72,88.24571428571385,30,11,19977818.183999978,26,3,310,95.04571428571325,100,0,0,"regional_star",false,false,true,12
"tier1","standard","volume_growth","survive6","conservative",1,180,"won",3521700.0428000074,3167000,11609334,0.27279773327221013,0.408627419372632,2157478.6200000034,42,88.10857142857137,11,5,3453918.4428000078,10,0,22,92.24857142857145,59,0,0,"renewed",false,false,true,6
"tier1","standard","volume_growth","survive6","conservative",2,91,"dismissed",2318619.8000000003,2643000,9100266,0.29043107091594905,0.4116071399211415,2290878.4000000004,6,89.64285714285711,11,3,2051619.8000000007,8,0,3,95.63428571428568,6,3,0,"",false,true,false,4
"tier1","standard","volume_growth","survive6","balanced",1,180,"won",10527688.37959997,7321424,15299925,0.47852679016400407,0.47852679016400407,2353928.473600001,72,90,25,5,11646553.979599971,25,0,135,98.05000000000015,100,0,0,"regional_star",false,false,true,6
"tier1","standard","volume_growth","survive6","balanced",2,121,"dismissed",1880614.1340000131,4977443,8698694,0.5722057816955051,0.5722057816955051,1880614.1340000131,11,90,15,4,1358171.1340000127,15,0,6,95.38428571428574,11,3,0,"",false,true,false,5
"tier1","standard","volume_growth","survive6","aggressive",1,180,"won",6715850.3842,2570825,12849844,0.200066631159102,0.6532382649354219,2292868.821,72,90,30,5,9302870.1842,15,0,159,99.24857142857107,100,0,0,"excellent",false,false,true,6
"tier1","standard","volume_growth","survive6","aggressive",2,180,"won",4688515.360999998,7909942,9067651,0.8723253684995155,0.8723253684995155,1928195.7048000018,66,90,30,5,4803266.160999998,26,0,109,99.06571428571404,66,2,0,"excellent",false,false,true,6
"tier1","standard","volume_growth","double12","conservative",1,91,"dismissed",2389985.800000013,2924000,8794086,0.3324961798190284,0.40114438256342805,2389985.800000013,6,90,11,3,2138985.800000013,9,0,3,95.29714285714283,6,3,0,"",false,true,false,4
"tier1","standard","volume_growth","double12","conservative",2,331,"dismissed",8322361.617399948,2932000,11287105,0.259765458016028,0.40864172556229605,2518424.1643999973,50,90,11,11,8657361.617399948,11,0,71,95.3314285714284,60,3,0,"",false,true,false,12
"tier1","standard","volume_growth","double12","balanced",1,181,"dismissed",6157302.730399994,8031929,9752531,0.8235737984324274,0.8838866220508331,2406460.398,44,90,27,6,4065373.730399994,20,0,66,95.20000000000002,44,3,0,"",false,true,false,7
"tier1","standard","volume_growth","double12","balanced",2,181,"dismissed",7286331.475600014,7414285,9998587,0.7415332786522736,0.7415332786522736,2521188.862800003,54,90,27,6,7891046.475600015,27,0,85,98.30000000000001,54,3,0,"",false,true,false,7
"tier1","standard","volume_growth","double12","aggressive",1,121,"bankrupt",2666844.9620000036,9589403,9257630,1.0358377900175315,1.0358377900175315,1956293.7043999983,62,87,30,4,975907.5620000027,21,0,96,96.05714285714248,62,2,0,"",true,false,false,5
"tier1","standard","volume_growth","double12","aggressive",2,360,"won",12465279.030399997,1401889,16080914,0.08717719652004854,0.6956899901381371,2087372.378400001,72,88.19714285714285,30,11,17937017.230399996,17,11,419,95.08285714285637,100,0,0,"regional_star",false,false,true,12
"tier1","standard","volume_growth","star12","conservative",1,360,"won",9903153.623799989,2575400,13749995,0.18730188629159503,0.4009690344165828,2392698.5192,50,87.71142857142848,11,11,9853184.823799988,8,0,108,95.22285714285691,100,0,0,"regional_star",false,false,true,12
"tier1","standard","volume_growth","star12","conservative",2,91,"dismissed",2406303.9000000097,2181830,10038083,0.217355246016595,0.4012851339625019,2379649.2660000096,16,89.88571428571426,11,3,2303473.9000000097,7,0,5,95.27142857142857,16,3,0,"",false,true,false,4
"tier1","standard","volume_growth","star12","balanced",1,151,"dismissed",4402653.673799981,6390497,9289203,0.6879489015365473,0.7241816731919162,2662780.9419999905,14,85.29285714285726,19,5,1576156.6737999814,12,0,22,95.13000000000028,14,3,0,"",false,true,false,6
"tier1","standard","volume_growth","star12","balanced",2,241,"dismissed",11064349.922399921,5839274,10958336,0.5328613760337336,0.5424680329084928,2431585.4038,34,90,22,8,11759075.922399923,22,0,138,95.50000000000017,34,3,0,"",false,true,false,9
"tier1","standard","volume_growth","star12","aggressive",1,91,"bankrupt",2614144.735800011,10671999,8849229,1.2059806566199156,1.2059806566199156,2088219.2996,67,87,30,3,2197916.9358000103,30,0,51,100,67,1,0,"",true,false,false,4
"tier1","standard","volume_growth","star12","aggressive",2,181,"dismissed",5045343.545599995,6837113,9447304,0.723710489257041,0.723710489257041,1630211.3626000003,44,90,30,6,4764625.745599994,21,0,133,99.60285714285688,44,3,0,"",false,true,false,7
"tier1","standard","roi_first","survive6","conservative",1,91,"dismissed",2107280.606800017,3239902,8724541,0.37135500881937517,0.4026893946611231,2107280.606800017,6,90,11,3,2013225.8068000171,10,0,2,95.15428571428566,6,3,0,"",false,true,false,4
"tier1","standard","roi_first","survive6","conservative",2,180,"won",3922531.7005999936,1632967,10322005,0.15820250038631062,0.3268439546301046,2525592.018599997,60,89.42857142857142,10,5,4569578.300599993,7,0,38,91.00285714285693,84,1,0,"excellent",false,false,true,6
"tier1","standard","roi_first","survive6","balanced",1,180,"won",6181259.978600001,4750286,9777728,0.4858271778474509,0.7289316086518258,2311555.7228000006,72,87,27,5,6820109.1786,17,0,103,91.64142857142892,78,1,0,"excellent",false,false,true,6
"tier1","standard","roi_first","survive6","balanced",2,180,"won",6281678.612000004,7353783,18396899,0.3997294870184372,0.6881565159964502,2539022.8468000013,72,90,29,5,8945205.212000003,29,0,123,96.55000000000031,100,0,0,"regional_star",false,false,true,6
"tier1","standard","roi_first","survive6","aggressive",1,180,"won",7191296.353200004,6247610,17927221,0.3484985207690584,0.7928644700365879,2612503.4437999986,72,90,30,5,9545596.753200004,26,0,142,98.13999999999973,100,0,0,"regional_star",false,false,true,6
"tier1","standard","roi_first","survive6","aggressive",2,180,"won",6459287.922599998,4893939,10220947,0.4788146342995419,0.6283582786885246,1966898.209,72,90,30,5,11216219.322599998,30,0,163,95.2714285714283,78,1,0,"regional_star",false,false,true,6
"tier1","standard","roi_first","double12","conservative",1,211,"dismissed",4287492.442200002,3630000,9291229,0.39069104851467984,0.39069104851467984,2486004.290000002,14,88.93714285714287,11,7,3924492.4422000023,11,0,27,95.17714285714283,14,3,0,"",false,true,false,8
"tier1","standard","roi_first","double12","conservative",2,360,"won",9658968.116799949,3206803,10414832,0.3079073191002985,0.4016954302145838,2686890.764799993,50,82.77428571428547,11,11,8531165.116799949,7,0,83,95.17428571428533,66,2,0,"regional_star",false,false,true,12
"tier1","standard","roi_first","double12","balanced",1,181,"dismissed",6035344.774399985,7722908,9690844,0.7969283170795031,0.8185979009386164,2418874.2465999983,34,89.4757142857143,28,6,6628436.774399985,28,0,84,95.09999999999997,34,3,0,"",false,true,false,7
"tier1","standard","roi_first","double12","balanced",2,360,"won",12238701.55579996,6769778,15489173,0.43706516803705403,0.4495691195816641,2599585.5747999996,72,90,29,11,12389805.95579996,21,0,180,95.25000000000013,100,0,0,"regional_star",false,false,true,12
"tier1","standard","roi_first","double12","aggressive",1,91,"bankrupt",2329500.001,9180699,8779207,1.045732148700902,1.045732148700902,2003409.1588000003,58,88.86285714285714,27,3,1821389.801000001,26,0,33,97.11714285714274,58,1,0,"",true,false,false,4
"tier1","standard","roi_first","double12","aggressive",2,271,"dismissed",14244534.204999901,2121708,11710305,0.18118298370537744,0.6442105737704918,2272572.762,34,90,28,9,19547826.2049999,25,0,271,100,34,3,0,"",false,true,false,10
"tier1","standard","roi_first","star12","conservative",1,360,"won",6249321.751800029,2955226,9749552,0.3031140302651855,0.32162341538137806,2491492.5500000003,46,90,10,11,5373095.751800029,7,0,55,95.23999999999995,46,2,0,"excellent",false,false,true,12
"tier1","standard","roi_first","star12","conservative",2,271,"dismissed",4276308.034399994,2907000,9365705,0.31038773909705675,0.35051868096623967,2384779.4004000006,23,90,11,9,4042308.0343999937,9,0,45,95.2257142857141,23,3,0,"",false,true,false,10
"tier1","standard","roi_first","star12","balanced",1,181,"dismissed",6403414.3254000405,8115100,9781390,0.8296469111240836,0.8563129801730375,2305633.1695999987,34,84.93142857142857,29,6,6901314.32540004,29,0,86,95.08714285714322,34,3,0,"",false,true,false,7
"tier1","standard","roi_first","star12","balanced",2,301,"dismissed",12256158.32120001,8802202,11221165,0.7844285330444745,0.8340487925901592,2260423.0287999995,40,87.02000000000008,29,10,5532956.321200009,7,0,115,95.21999999999998,40,3,0,"",false,true,false,11
"tier1","standard","roi_first","star12","aggressive",1,360,"won",12940616.359000016,6991976,14341275,0.487542146705924,0.6462923770491803,1866365.989000001,72,90,30,11,14029134.759000015,25,0,313,99.19999999999992,96,0,0,"regional_star",false,false,true,12
"tier1","standard","roi_first","star12","aggressive",2,151,"dismissed",3570195.364000021,8465420,9116102,0.9286227819741376,0.9752739704169668,2292334.4758000006,23,87,29,5,1341775.3640000205,21,0,40,98.35428571428567,23,3,0,"",false,true,false,6
"tier1","standard","brand_keeper","survive6","conservative",1,151,"dismissed",3916638.215999985,4195437,10099018,0.4154301933118646,0.4376840402698315,2096677.400999987,28,88.39714285714285,11,5,612201.2159999851,3,2,3,95.2428571428572,28,3,0,"",false,true,false,6
"tier1","standard","brand_keeper","survive6","conservative",2,180,"won",3898800.097599995,1827426,12417603,0.14716415076242975,0.23733151519020415,2375768.620000003,72,87.39714285714285,9,5,4298823.697599994,7,0,29,95.18857142857141,100,0,0,"excellent",false,false,true,6
"tier1","standard","brand_keeper","survive6","balanced",1,180,"won",6605576.7409999855,8604876,12400907,0.6938908581444889,0.6938908581444889,2384695.6176,72,90,29,5,7565730.340999985,29,0,113,92.20714285714337,100,0,0,"regional_star",false,false,true,6
"tier1","standard","brand_keeper","survive6","balanced",2,180,"won",9212015.3976,4575895,18260322,0.25059224037779837,0.407495019293405,2242797.9165999996,72,90,19,5,10611765.197600001,15,4,173,100,100,0,0,"regional_star",false,false,true,6
"tier1","standard","brand_keeper","survive6","aggressive",1,180,"won",6432829.483999999,2231406,19380167,0.11513863631825257,0.698976813761349,1995965.662400001,72,90,30,5,13388153.884,21,6,246,95.19714285714235,100,0,0,"regional_star",false,false,true,6
"tier1","standard","brand_keeper","survive6","aggressive",2,180,"won",6169139.087400012,7400113,9584886,0.7720606171007146,0.7720606171007146,1892234.9052,66,89.79999999999966,30,5,6331731.687400011,25,0,117,97.09999999999965,66,2,0,"excellent",false,false,true,6
"tier1","standard","brand_keeper","double12","conservative",1,211,"dismissed",5266716.24479999,3392227,10428763,0.32527606581911966,0.3445197602172929,2579457.754399997,52,87.72857142857129,10,7,2765489.24479999,3,0,21,95.2285714285711,52,3,0,"",false,true,false,8
"tier1","standard","brand_keeper","double12","conservative",2,360,"dismissed",6788771.000000004,4310255,12915283,0.33373291162106167,0.36494408853917293,2529063.4960000007,68,87.46571428571428,11,11,4557516.000000004,7,0,32,94.48571428571401,100,0,0,"failed",false,true,false,12
"tier1","standard","brand_keeper","double12","balanced",1,360,"won",14526572.828200053,6199196,12836903,0.48291990677190594,0.5822468615875375,2619899.0957999993,72,90,30,11,15014556.828200053,22,0,245,95.25857142857151,88,1,0,"regional_star",false,false,true,12
"tier1","standard","brand_keeper","double12","balanced",2,360,"dismissed",16435175.83419993,13518486,14013823,0.9646536851507258,0.9646536851507258,1578388.4118000006,72,87.10428571428582,24,11,5886689.834199928,10,0,79,95.10428571428582,92,0,0,"failed",false,true,false,12
"tier1","standard","brand_keeper","double12","aggressive",1,151,"bankrupt",5254505.923199989,10664514,9498758,1.1227272028616795,1.1227272028616795,2239607.7684,72,87.55142857142808,30,5,4561236.72319999,29,0,132,95.25142857142805,78,1,0,"",true,false,false,6
"tier1","standard","brand_keeper","double12","aggressive",2,271,"dismissed",10369323.474199977,8261087,10757004,0.7679728482019714,0.8459314973710454,2326206.125600002,44,89.63428571428537,30,9,6860236.474199977,16,0,152,97.03428571428529,44,3,0,"",false,true,false,10
"tier1","standard","brand_keeper","star12","conservative",1,241,"dismissed",4076896.4527999866,4114968,10107511,0.40711981416592075,0.40711981416592075,2471443.8831999996,48,89.05428571428571,11,8,2040928.452799987,7,0,20,94.95142857142869,48,3,0,"",false,true,false,9
"tier1","standard","brand_keeper","star12","conservative",2,360,"won",7326768.817799909,4088206,12162323,0.33613693699797315,0.33613693699797315,2091972.998400002,68,90,11,11,5317562.817799909,7,0,36,95.21999999999996,100,0,0,"excellent",false,false,true,12
"tier1","standard","brand_keeper","star12","balanced",1,271,"dismissed",5454432.304399975,8096666,9547940,0.8480013489820841,0.8515527780465539,2399332.5495999977,44,89.94,27,9,3000766.3043999746,19,0,96,95.15999999999994,44,3,0,"",false,true,false,10
"tier1","standard","brand_keeper","star12","balanced",2,360,"won",16726623.730199998,8910000,15004618,0.5938171834831116,0.6251984443715475,2564385.789000001,72,85.93142857142857,22,11,10786623.7302,10,0,135,91.9142857142859,100,0,0,"regional_star",false,false,true,12
"tier1","standard","brand_keeper","star12","aggressive",1,211,"dismissed",9037864.65300001,6252240,10429464,0.5994785542190855,0.6539880687599274,1866932.9743999995,34,87.46571428571428,29,7,8725624.65300001,20,0,148,100,34,3,0,"",false,true,false,8
"tier1","standard","brand_keeper","star12","aggressive",2,181,"bankrupt",4676761.637799993,10908933,9628020,1.1330401266303975,1.1330401266303975,2004212.2301999978,72,88.29142857142858,30,6,2735683.8377999924,28,0,90,97.56571428571408,78,1,0,"",true,false,false,7
