region,difficulty,investor,scenario,strategy,seed,day,gameState,cash,loan,creditLimit,creditUsage,netAssets,inventory,pendingOrders,soldVehicles,csi,trust,badReviews,defaultedDrafts,endingRank,bankruptcy,dismissed,won,months
"tier1","rookie","roi_first","star12","conservative",6,360,"won",9485989.181399928,1656966,10488988,0.15797196068867655,9908023.181399928,7,0,82,95.24285714285668,56,2,0,"regional_star",false,false,true,12
"tier1","rookie","roi_first","star12","conservative",7,360,"won",9420795.656399934,1498452,10522710,0.14240171970908636,10001343.656399934,7,0,88,95.39428571428553,56,2,0,"regional_star",false,false,true,12
"tier1","rookie","roi_first","star12","conservative",8,151,"dismissed",3837853.9035999877,3166137,9150262,0.34601599385897364,2750716.9035999877,7,0,5,95.09142857142851,0,3,0,"",false,true,false,6
"tier1","rookie","roi_first","star12","balanced",1,301,"dismissed",16355654.41379998,4280800,12229641,0.3500348047829041,14450854.413799979,8,0,159,95.25392857142846,34,3,0,"",false,true,false,11
"tier1","rookie","roi_first","star12","balanced",2,271,"dismissed",12373110.412800021,4459518,11249935,0.3964038903335886,13556592.412800021,19,0,170,96,34,3,0,"",false,true,false,10
"tier1","rookie","roi_first","star12","balanced",3,360,"won",14702174.810999963,9485722,14410935,0.6582308503924277,8186452.810999963,10,0,88,95.29999999999988,64,0,0,"regional_star",false,false,true,12
"tier1","rookie","roi_first","star12","balanced",4,271,"dismissed",12450159.947999943,2950195,11268889,0.26179998755866707,10687964.947999943,4,0,135,95.06571428571493,34,3,0,"",false,true,false,10
"tier1","rookie","roi_first","star12","balanced",5,211,"dismissed",7132291.571199985,7546839,9960693,0.7576620421892332,7604452.571199985,27,0,94,94.34999999999984,34,3,0,"",false,true,false,8
"tier1","rookie","roi_first","star12","balanced",6,360,"won",13877978.926199948,10006222,13819825,0.7240483870092421,6544756.926199948,9,1,65,92.23857142857146,100,0,0,"regional_star",false,false,true,12
"tier1","rookie","roi_first","star12","balanced",7,211,"dismissed",7683938.8452000255,5501108,10096398,0.5448584732891869,7825830.845200025,19,0,81,93.80000000000007,34,3,0,"",false,true,false,8
"tier1","rookie","roi_first","star12","balanced",8,301,"dismissed",16883660.492199913,4071346,12359530,0.32940945165390595,17267314.492199913,15,0,179,91.12000000000072,34,3,0,"",false,true,false,11
"tier1","rookie","roi_first","star12","aggressive",1,121,"bankrupt",4940675.627200004,12353241,10644311,1.1605486724316867,2808189.027200004,29,1,103,95.8999999999996,78,1,0,"",true,false,false,5
"tier1","rookie","roi_first","star12","aggressive",2,271,"dismissed",12994681.416600063,4261871,11402841,0.3737551896058184,15860810.416600063,24,0,243,100,34,3,0,"",false,true,false,10
"tier1","rookie","roi_first","star12","aggressive",3,241,"dismissed",6952563.18840002,8740664,9916480,0.8814280873858465,6527899.188400019,28,0,135,100,34,3,0,"",false,true,false,9
"tier1","rookie","roi_first","star12","aggressive",4,181,"dismissed",8539764.069399983,7464492,10306932,0.7242205537011401,9985272.069399983,30,0,146,97.00857142857102,34,3,0,"",false,true,false,7
"tier1","rookie","roi_first","star12","aggressive",5,271,"dismissed",10396092.238799991,8618161,10763588,0.8006773391920984,2371931.238799991,2,0,84,95.24285714285693,16,3,0,"",false,true,false,10
"tier1","rookie","roi_first","star12","aggressive",6,91,"bankrupt",4808493.044800002,10686297,10539989,1.0138812289083035,3565341.6448000018,26,0,74,96.9371428571427,84,1,0,"",true,false,false,4
"tier1","rookie","roi_first","star12","aggressive",7,360,"won",29842291.721199963,1249868,23277357,0.053694583968446244,35959031.72119996,20,9,481,95.47428571428514,100,0,0,"regional_star",false,false,true,12
"tier1","rookie","roi_first","star12","aggressive",8,331,"dismissed",10635431.634999972,8454429,10822466,0.7811924749867544,7230002.634999972,17,0,193,99.43714285714252,34,3,0,"",false,true,false,12
"tier1","rookie","brand_keeper","survive6","conservative",1,180,"won",4690600.225599998,1936258,11418992,0.16956470413500596,4912920.625599998,7,0,26,95.19999999999985,84,0,0,"excellent",false,false,true,6
"tier1","rookie","brand_keeper","survive6","conservative",2,180,"won",3673259.2197999973,1884427,11397413,0.1653381341888725,4046674.6197999977,7,0,17,95.25999999999993,93,0,0,"renewed",false,false,true,6
"tier1","rookie","brand_keeper","survive6","conservative",3,180,"won",3933557.860800013,3506656,10102855,0.34709554873350157,2505901.860800013,7,0,6,95.39142857142862,44,1,0,"renewed",false,false,true,6
"tier1","rookie","brand_keeper","survive6","conservative",4,180,"won",4865197.114400007,1873054,13082957,0.14316748117417186,5481786.314400007,8,0,31,95.25142857142848,100,0,0,"excellent",false,false,true,6
"tier1","rookie","brand_keeper","survive6","conservative",5,180,"won",3580326.992799985,1907316,9996487,0.1907986275578611,3752010.992799985,7,0,11,95.29142857142858,52,1,0,"renewed",false,false,true,6
"tier1","rookie","brand_keeper","survive6","conservative",6,180,"won",7299672.725400003,2145962,14268006,0.15040377751453146,7465008.325400002,7,0,48,88.69999999999975,100,0,0,"regional_star",false,false,true,6
"tier1","rookie","brand_keeper","survive6","conservative",7,180,"won",4200869.745599985,543517,14203584,0.03826618690043302,4144503.1455999855,1,2,30,95.91428571428565,52,0,0,"renewed",false,false,true,6
"tier1","rookie","brand_keeper","survive6","conservative",8,180,"won",3781128.865599993,2310000,11151365,0.207149528331285,4144128.8655999936,9,0,18,95.79999999999995,84,0,0,"renewed",false,false,true,6
"tier1","rookie","brand_keeper","survive6","balanced",1,180,"won",13929270.0218,1323811,19390737,0.06827027771043463,15303863.821800001,4,4,180,91.4500000000004,100,0,0,"regional_star",false,false,true,6
"tier1","rookie","brand_keeper","survive6","balanced",2,180,"won",7477065.746599966,8036907,9540638,0.8423867460436084,3598158.746599965,14,0,48,97,78,1,0,"excellent",false,false,true,6
"tier1","rookie","brand_keeper","survive6","balanced",3,180,"won",9368107.354000008,5566213,11335516,0.49104187228883095,10388239.154000008,21,0,102,99,88,1,0,"regional_star",false,false,true,6
"tier1","rookie","brand_keeper","survive6","balanced",4,180,"won",14167718.624600004,1390304,20085540,0.06921914969674701,15605113.024600003,3,4,173,95.70000000000005,100,0,0,"regional_star",false,false,true,6
"tier1","rookie","brand_keeper","survive6","balanced",5,180,"won",15190020.756799996,2265697,19496342,0.1162113898084061,15471350.956799995,3,8,175,99.05000000000032,100,0,0,"regional_star",false,false,true,6
"tier1","rookie","brand_keeper","survive6","balanced",6,180,"won",7554933.414000001,1629575,11035465,0.1476670896967187,7378634.414000001,4,0,88,95.95000000000019,88,1,0,"regional_star",false,false,true,6
"tier1","rookie","brand_keeper","survive6","balanced",7,180,"won",11376954.759799998,3248497,18865066,0.17219642910340202,11166878.559799999,5,8,163,96.80000000000007,100,0,0,"regional_star",false,false,true,6
"tier1","rookie","brand_keeper","survive6","balanced",8,180,"won",8582537.654600013,4821411,14796170,0.32585533959125906,10122284.254600013,19,0,120,96.40000000000009,100,0,0,"regional_star",false,false,true,6
"tier1","rookie","brand_keeper","survive6","aggressive",1,180,"won",4378401.061999997,8367541,10092446,0.8290894992155519,4651556.861999998,28,0,85,98.182857142857,88,1,0,"excellent",false,false,true,6
"tier1","rookie","brand_keeper","survive6","aggressive",2,180,"won",7050244.484000002,4956117,14928313,0.3319944457220317,8150352.284000002,17,1,140,92.62571428571381,100,0,0,"regional_star",false,false,true,6
"tier1","rookie","brand_keeper","survive6","aggressive",3,180,"won",7752845.609800031,8382852,10698989,0.7835181436302066,8407144.009800032,29,0,137,96.19999999999999,88,1,0,"regional_star",false,false,true,6
"tier1","rookie","brand_keeper","survive6","aggressive",4,180,"won",7515229.168000025,6244661,10926856,0.5714965951779725,9674427.368000023,27,0,152,97.06285714285691,88,1,0,"regional_star",false,false,true,6
"tier1","rookie","brand_keeper","survive6","aggressive",5,180,"won",6379171.621200008,3028878,14562822,0.2079870233942295,7334588.821200009,7,10,197,95.29999999999943,100,0,0,"regional_star",false,false,true,6
"tier1","rookie","brand_keeper","survive6","aggressive",6,180,"won",10167761.179800024,5920446,13937534,0.4247843269835252,12956319.179800026,27,0,194,98.0999999999995,100,0,0,"regional_star",false,false,true,6
"tier1","rookie","brand_keeper","survive6","aggressive",7,180,"won",8486044.30140001,5098646,11158425,0.4569324075754419,12292180.701400008,28,0,150,100,88,1,0,"regional_star",false,false,true,6
"tier1","rookie","brand_keeper","survive6","aggressive",8,180,"won",9814162.984800003,5599123,11416667,0.490434117067617,12697735.984800003,28,0,164,99.08571428571402,88,1,0,"regional_star",false,false,true,6
"tier1","rookie","brand_keeper","double12","conservative",1,331,"dismissed",5917903.768200053,5026698,10604584,0.4740118047063421,2970205.768200053,7,0,18,92.00857142857117,40,3,0,"",false,true,false,12
"tier1","rookie","brand_keeper","double12","conservative",2,360,"won",10141074.3672,4950000,12932360,0.3827607644699034,7270074.3672,7,0,68,95.05142857142826,68,1,0,"regional_star",false,false,true,12
"tier1","rookie","brand_keeper","double12","conservative",3,241,"dismissed",4187524.1999999993,4490000,10137381,0.44291518687124415,1776524.1999999993,7,0,3,95.11714285714291,9,3,0,"",false,true,false,9
"tier1","rookie","brand_keeper","double12","conservative",4,360,"won",10372026.106399909,4481764,13966022,0.32090483603706194,7969262.106399909,7,0,45,95.07999999999998,100,0,0,"regional_star",false,false,true,12
"tier1","rookie","brand_keeper","double12","conservative",5,360,"won",9351939.460200053,3910330,11416822,0.3425059968527144,7520609.460200053,7,0,63,95.19999999999972,60,2,0,"regional_star",false,false,true,12
"tier1","rookie","brand_keeper","double12","conservative",6,91,"dismissed",3197185,2640000,9869990,0.26747747464789734,2933185,8,0,0,96,36,3,0,"",false,true,false,4
"tier1","rookie","brand_keeper","double12","conservative",7,360,"dismissed",9271581.856399965,6221000,12467605,0.49897313878647903,4535581.856399965,5,2,28,94.79999999999981,100,0,0,"failed",false,true,false,12
"tier1","rookie","brand_keeper","double12","conservative",8,211,"dismissed",3658987.2292000083,3451223,9994676,0.3453061409894628,2286764.2292000083,7,0,8,95.21428571428564,37,3,0,"",false,true,false,8
"tier1","rookie","brand_keeper","double12","balanced",1,360,"won",24544749.269399993,6600000,17228408,0.3830882110523503,25072749.269399993,24,0,251,98,96,0,0,"regional_star",false,false,true,12
"tier1","rookie","brand_keeper","double12","balanced",2,121,"dismissed",3374899.044600011,3822832,9917972,0.38544492765254834,2819067.044600011,11,0,12,94.84571428571428,38,3,0,"",false,true,false,5
"tier1","rookie","brand_keeper","double12","balanced",3,360,"dismissed",9772375.376200028,6850258,11695765,0.5857041416273326,5892117.376200028,10,0,81,95.4414285714291,60,2,0,"failed",false,true,false,12
"tier1","rookie","brand_keeper","double12","balanced",4,211,"dismissed",7166753.3903999785,8225216,10941773,0.7517260685265541,7257537.390399978,28,0,82,95,64,3,0,"",false,true,false,8
"tier1","rookie","brand_keeper","double12","balanced",5,360,"dismissed",13573564.789999906,10048715,12225660,0.8219364026154825,4712849.789999906,4,0,79,95.2742857142858,76,2,0,"failed",false,true,false,12
"tier1","rookie","brand_keeper","double12","balanced",6,360,"won",13660594.47140005,3528225,12326421,0.28623271913234183,14290369.471400052,14,0,191,95.29999999999998,76,2,0,"regional_star",false,false,true,12
"tier1","rookie","brand_keeper","double12","balanced",7,360,"dismissed",13359901.105800098,10440988,13729218,0.7604940062864469,5888913.105800098,10,0,73,94.69999999999985,96,0,0,"failed",false,true,false,12
"tier1","rookie","brand_keeper","double12","balanced",8,360,"won",22738495.275000125,7522679,15056682,0.4996239543346934,23531816.275000125,28,0,247,95.19999999999999,76,2,0,"regional_star",false,false,true,12
"tier1","rookie","brand_keeper","double12","aggressive",1,360,"won",18528039.846200008,9513709,14081992,0.6755939784655466,13469330.846200008,15,0,197,100,46,2,0,"regional_star",false,false,true,12
"tier1","rookie","brand_keeper","double12","aggressive",2,241,"dismissed",9809642.120799964,9750635,11655353,0.8365799817474425,7781007.120799966,26,0,141,100,64,3,0,"",false,true,false,9
"tier1","rookie","brand_keeper","double12","aggressive",3,301,"dismissed",13354743.995400075,2960803,12612531,0.23475089972028612,15145940.995400075,16,0,242,100,64,3,0,"",false,true,false,11
"tier1","rookie","brand_keeper","double12","aggressive",4,241,"bankrupt",10797820.317799965,12719680,10862414,1.1709809624269523,7546855.517799962,30,0,206,98.87428571428539,74,1,0,"",true,false,false,9
"tier1","rookie","brand_keeper","double12","aggressive",5,181,"dismissed",7994970.629200049,6748384,10172913,0.6633679065180249,7780586.629200049,22,0,99,100,44,3,0,"",false,true,false,7
"tier1","rookie","brand_keeper","double12","aggressive",6,360,"won",10098343.149000017,8690008,17333460,0.5013429517245835,11547575.149000019,30,0,241,96.1771428571422,100,0,0,"regional_star",false,false,true,12
"tier1","rookie","brand_keeper","double12","aggressive",7,360,"won",20363209.17539996,5478791,19427088,0.2820181285018115,22969622.17539996,23,2,384,95.85999999999898,100,0,0,"regional_star",false,false,true,12
"tier1","rookie","brand_keeper","double12","aggressive",8,241,"dismissed",13464924.434199966,5987092,12642279,0.4735769555473345,11041832.434199966,12,0,142,100,44,3,0,"",false,true,false,9
"tier1","rookie","brand_keeper","star12","conservative",1,241,"dismissed",7042849.050400002,4950000,10908319,0.45378210886571985,4171849.050400002,7,0,27,95.03142857142862,57,3,0,"",false,true,false,9
"tier1","rookie","brand_keeper","star12","conservative",2,360,"won",12901777.894999925,1599000,14673413,0.10897260235229526,13381777.894999925,7,0,93,86.05142857142795,100,0,0,"regional_star",false,false,true,12
"tier1","rookie","brand_keeper","star12","conservative",3,360,"won",4440777.26879998,1882606,10171195,0.18509191889448584,4340171.26879998,6,0,39,94.7142857142854,69,2,0,"excellent",false,false,true,12
"tier1","rookie","brand_keeper","star12","conservative",4,360,"won",8586840.074800014,4290000,12614059,0.3400967127234778,6375840.0748000145,7,0,56,95.62285714285687,68,1,0,"regional_star",false,false,true,12
"tier1","rookie","brand_keeper","star12","conservative",5,151,"dismissed",4068393.7687999797,3019872,10105216,0.2988428946001748,2533521.7687999792,5,2,7,95.17142857142858,44,3,0,"",false,true,false,6
"tier1","rookie","brand_keeper","star12","conservative",6,360,"dismissed",4966100.550399963,5134136,10257185,0.5005404504257259,1910964.5503999628,7,0,16,92.457142857143,62,1,0,"failed",false,true,false,12
"tier1","rookie","brand_keeper","star12","conservative",7,360,"won",8164154.015600023,1751605,13552089,0.12924981528677978,8552669.815600023,7,0,59,94.54,100,0,0,"regional_star",false,false,true,12
"tier1","rookie","brand_keeper","star12","conservative",8,360,"won",9289974.380399995,4620000,13667514,0.3380278227627936,6748974.380399995,7,0,38,94.76000000000015,100,0,0,"regional_star",false,false,true,12
"tier1","rookie","brand_keeper","star12","balanced",1,360,"won",21112898.354799885,1932659,18636809,0.10370117545337294,24351536.154799886,15,0,260,94.39999999999998,100,0,0,"regional_star",false,false,true,12
"tier1","rookie","brand_keeper","star12","balanced",2,181,"dismissed",7071033.197000023,6404058,10915928,0.5866709637513182,2745975.197000023,7,0,48,95.09000000000009,54,3,0,"",false,true,false,7
"tier1","rookie","brand_keeper","star12","balanced",3,181,"dismissed",7736655.619600001,7785222,10109367,0.7700998489816425,8861433.619600002,30,0,85,97,54,3,0,"",false,true,false,7
"tier1","rookie","brand_keeper","star12","balanced",4,271,"dismissed",14360603.808200004,6600000,12884113,0.5122587794751567,14888603.808200002,24,0,160,95.10000000000002,64,3,0,"",false,true,false,10
"tier1","rookie","brand_keeper","star12","balanced",5,301,"dismissed",9054113.843400002,5440826,11451361,0.4751248345065709,9850287.843400002,21,0,153,95.10000000000001,54,3,0,"",false,true,false,11
"tier1","rookie","brand_keeper","star12","balanced",6,331,"dismissed",20664409.6884,5940000,14586140,0.4072359102545293,20070409.6884,18,0,209,95.29999999999997,60,3,0,"",false,true,false,12
"tier1","rookie","brand_keeper","star12","balanced",7,360,"won",18566861.412600204,10578591,14062402,0.7522606024205537,10958270.412600204,10,0,111,91.19714285714288,56,2,0,"regional_star",false,false,true,12
"tier1","rookie","brand_keeper","star12","balanced",8,331,"dismissed",11166822.334200064,7921662,12021791,0.6589419163916591,6215160.334200064,10,0,70,95,48,3,0,"",false,true,false,12
"tier1","rookie","brand_keeper","star12","aggressive",1,211,"dismissed",10789373.59799996,4990596,10860336,0.459525009170987,13520777.59799996,26,0,198,98.36857142857113,54,3,0,"",false,true,false,8
"tier1","rookie","brand_keeper","star12","aggressive",2,271,"dismissed",12801269.700399918,3343868,12463092,0.2683016381488639,16288401.70039992,23,0,210,96.03428571428502,64,3,0,"",false,true,false,10
"tier1","rookie","brand_keeper","star12","aggressive",3,360,"won",30817500.064399995,6138497,17241539,0.35602952845450747,30683517.464399993,20,0,439,100,88,1,0,"regional_star",false,false,true,12
"tier1","rookie","brand_keeper","star12","aggressive",4,271,"dismissed",14030598.878800051,3795517,12795011,0.2966403858503912,17660081.87880005,25,0,232,100,64,3,0,"",false,true,false,10
"tier1","rookie","brand_keeper","star12","aggressive",5,271,"dismissed",14760547.568199975,3444939,12992098,0.26515648204008313,17255608.568199977,20,0,250,99.02571428571373,64,3,0,"",false,true,false,10
"tier1","rookie","brand_keeper","star12","aggressive",6,121,"bankrupt",5312796.384999994,13193108,9694022,1.360952966684004,2669193.184999995,30,0,105,96.28285714285684,78,1,0,"",true,false,false,5
"tier1","rookie","brand_keeper","star12","aggressive",7,211,"dismissed",7292612.477600025,7174480,10975755,0.653666194261807,2197132.477600025,7,0,65,100,64,3,0,"",false,true,false,8
"tier1","rookie","brand_keeper","star12","aggressive",8,331,"dismissed",19393744.74919995,3205018,14243061,0.225023118274927,23316726.74919995,24,0,329,100,64,3,0,"",false,true,false,12
"tier1","rookie","gambler","survive6","conservative",1,91,"dismissed",3201225.91999999,2196632,8993651,0.24424252175228947,3211773.119999991,7,0,4,91.99999999999993,6,3,0,"",false,true,false,4
"tier1","rookie","gambler","survive6","conservative",2,91,"dismissed",3233517,2640000,9001595,0.2932813573594457,2969517,8,0,0,88.09999999999987,6,3,0,"",false,true,false,4
"tier1","rookie","gambler","survive6","conservative",3,180,"won",3174740.1290000123,1862443,8965522,0.20773391666430577,3509152.329000012,7,0,12,95.29999999999988,30,1,0,"renewed",false,false,true,6
"tier1","rookie","gambler","survive6","conservative",4,180,"won",6674552.6312000025,847250,15923864,0.05320630721287245,7024323.431200002,2,2,48,95.52857142857118,64,0,0,"excellent",false,false,true,6
"tier1","rookie","gambler","survive6","conservative",5,91,"dismissed",3257771.5999999945,2283000,9228305,0.24739104310054771,3133857.1999999937,7,0,4,97.39999999999998,6,3,0,"",false,true,false,4
"tier1","rookie","gambler","survive6","conservative",6,180,"won",6655545.460200002,0,15324192,0,7707646.260200002,2,0,49,96.23999999999978,91,0,0,"regional_star",false,false,true,6
"tier1","rookie","gambler","survive6","conservative",7,180,"won",4978265.0627999995,2310000,9360474,0.24678237448231788,4747265.0627999995,7,0,21,95.30285714285708,40,2,0,"excellent",false,false,true,6
"tier1","rookie","gambler","survive6","conservative",8,180,"won",5401663.301199991,2254095,9443654,0.23868885920640465,5508817.901199991,7,0,29,95.39428571428564,64,1,0,"excellent",false,false,true,6
"tier1","rookie","gambler","survive6","balanced",1,180,"won",10088264.722599987,3235964,17792292,0.1818744881210358,13056786.322599987,14,4,162,100,100,0,0,"regional_star",false,false,true,6
"tier1","rookie","gambler","survive6","balanced",2,180,"won",13027559.0676,2118720,19947760,0.10621342947779601,13513801.467600001,4,8,178,95.25000000000018,100,0,0,"regional_star",false,false,true,6
"tier1","rookie","gambler","survive6","balanced",3,180,"won",8596991.318399988,2190328,19099302,0.11468104960066079,10455336.918399988,7,8,156,99.30000000000001,100,0,0,"regional_star",false,false,true,6
"tier1","rookie","gambler","survive6","balanced",4,151,"dismissed",5339200.97320001,6398849,9519593,0.6721767411695017,5177351.97320001,21,0,43,95.20000000000019,30,3,0,"",false,true,false,6
"tier1","rookie","gambler","survive6","balanced",5,180,"won",11592961.473400002,6404054,19080231,0.33563817964258397,12995702.673400003,21,2,156,99.15,100,0,0,"regional_star",false,false,true,6
"tier1","rookie","gambler","survive6","balanced",6,180,"won",10231169.115,1320000,16183665,0.08156372490409311,11478184.315,4,4,157,98.27000000000018,100,0,0,"regional_star",false,false,true,6
"tier1","rookie","gambler","survive6","balanced",7,180,"won",11508993.904399993,8904209,20199756,0.44080775035104386,12590170.504399993,30,0,141,95.4657142857143,100,0,0,"regional_star",false,false,true,6
"tier1","rookie","gambler","survive6","balanced",8,180,"won",9828408.896799996,3394822,18912591,0.17950063003001546,13043430.896799996,16,4,148,97.12000000000018,100,0,0,"regional_star",false,false,true,6
"tier1","rookie","gambler","survive6","aggressive",1,180,"won",9650550.781800015,5539634,23390208,0.23683560231700376,14453415.981800016,27,0,208,91.82571428571352,100,0,0,"regional_star",false,false,true,6
"tier1","rookie","gambler","survive6","aggressive",2,180,"won",9192805.159800015,7584398,14969618,0.5066527415729647,11052461.559800014,27,0,171,96.14571428571362,96,0,0,"regional_star",false,false,true,6
"tier1","rookie","gambler","survive6","aggressive",3,180,"won",7571848.2734,4189288,16787274,0.24955141615011467,10609413.073400002,19,3,200,95.23714285714223,100,0,0,"regional_star",false,false,true,6
"tier1","rookie","gambler","survive6","aggressive",4,180,"won",8252615.311799965,6624149,10127708,0.65406200494722,10288204.711799964,29,0,132,96.18285714285682,56,2,0,"excellent",false,false,true,6
"tier1","rookie","gambler","survive6","aggressive",5,91,"bankrupt",3398675.4477999937,10474413,9042224,1.1583890202233433,2587923.2477999944,30,0,34,100,50,2,0,"",true,false,false,4
"tier1","rookie","gambler","survive6","aggressive",6,61,"bankrupt",4020643.8022000035,10763873,10524269,1.0227668068917661,2906499.602200005,29,0,49,95.01714285714273,62,1,0,"",true,false,false,3
"tier1","rookie","gambler","survive6","aggressive",7,91,"bankrupt",3424584.146999991,10572642,9048598,1.1684287444309052,2655530.9469999913,30,0,37,99.82857142857135,50,2,0,"",true,false,false,4
"tier1","rookie","gambler","survive6","aggressive",8,180,"won",16639207.314199999,5673838,25676700,0.22097224331787185,21753423.714199997,26,0,288,95.1999999999989,100,0,0,"regional_star",false,false,true,6
"tier1","rookie","gambler","double12","conservative",1,360,"won",9125047.509200012,1650000,10465455,0.15766156368738865,9633922.709200012,7,0,77,95.20285714285681,78,1,0,"regional_star",false,false,true,12
"tier1","rookie","gambler","double12","conservative",2,91,"dismissed",3231452.034800005,2257439,9111295,0.2477626945456162,3124169.034800005,7,0,2,96.1,6,3,0,"",false,true,false,4
"tier1","rookie","gambler","double12","conservative",3,91,"dismissed",3409382.1999999983,2233000,9044857,0.24688063061693513,3255382.1999999983,7,0,4,95.16285714285716,6,3,0,"",false,true,false,4
"tier1","rookie","gambler","double12","conservative",4,241,"dismissed",8215881.087600005,2640000,11225038,0.2351885133930059,8248881.087600004,9,0,51,90.23142857142854,62,3,0,"",false,true,false,9
"tier1","rookie","gambler","double12","conservative",5,241,"dismissed",6030504.837400029,1598000,9689654,0.16491816942070378,6511504.837400029,7,0,35,92.09999999999967,28,3,0,"",false,true,false,9
"tier1","rookie","gambler","double12","conservative",6,91,"dismissed",3191778.2006000048,2217573,8991327,0.24663467361380584,3154003.600600005,7,0,2,92,6,3,0,"",false,true,false,4
"tier1","rookie","gambler","double12","conservative",7,271,"dismissed",6766044.12740001,2062454,9870597,0.20894926618926898,6782590.127400011,7,0,44,95.05999999999985,44,3,0,"",false,true,false,10
"tier1","rookie","gambler","double12","conservative",8,91,"dismissed",3372829.084800002,2188588,10190442,0.21476870188751382,3263241.084800002,7,0,3,95.10285714285719,16,3,0,"",false,true,false,4
"tier1","rookie","gambler","double12","balanced",1,271,"dismissed",13016525.059399974,7055257,11408215,0.6184365389326901,13980268.059399974,27,0,150,98,34,3,0,"",false,true,false,10
"tier1","rookie","gambler","double12","balanced",2,301,"dismissed",13630095.832599947,5256106,11559153,0.4547137666574705,14610989.832599945,21,0,158,95.15000000000006,44,3,0,"",false,true,false,11
"tier1","rookie","gambler","double12","balanced",3,271,"dismissed",13735779.828200025,5845801,11585151,0.5045942862548792,11750978.828200027,13,0,146,95.09999999999997,34,3,0,"",false,true,false,10
"tier1","rookie","gambler","double12","balanced",4,360,"won",25556687.5001999,4700807,14344788,0.327701392310573,27407783.7001999,21,0,283,98,78,1,0,"regional_star",false,false,true,12
"tier1","rookie","gambler","double12","balanced",5,151,"dismissed",4859505.190399979,4278319,9401588,0.4550634424737608,3848186.1903999792,11,0,28,95.16,30,3,0,"",false,true,false,6
"tier1","rookie","gambler","double12","balanced",6,301,"dismissed",16595684.135399967,2849264,12288688,0.23186071613177908,17607420.135399967,13,0,186,90.95000000000022,34,3,0,"",false,true,false,11
"tier1","rookie","gambler","double12","balanced",7,241,"dismissed",6566705.123999969,6947798,9821559,0.7074027656912716,7043907.123999968,25,0,100,95,34,3,0,"",false,true,false,9
"tier1","rookie","gambler","double12","balanced",8,211,"dismissed",11157711.840999953,6135185,10950947,0.5602424155646083,10665526.840999953,19,0,107,86.82142857142871,34,3,0,"",false,true,false,8
"tier1","rookie","gambler","double12","aggressive",1,91,"bankrupt",2528776.5745999957,12059372,11568716,1.0424123126542306,1644338.9745999966,29,0,76,95.21142857142841,84,1,0,"",true,false,false,4
"tier1","rookie","gambler","double12","aggressive",2,331,"dismissed",15035622.154799927,5269340,11904913,0.44261894228038456,10360282.154799927,2,0,183,100,17,3,0,"",false,true,false,12
"tier1","rookie","gambler","double12","aggressive",3,360,"won",13469083.681400003,8498098,11002420,0.7723844390597705,9128985.681400001,14,1,189,100,56,2,0,"regional_star",false,false,true,12
"tier1","rookie","gambler","double12","aggressive",4,181,"dismissed",9517469.817199975,6963978,10547447,0.6602524762627392,11323957.417199977,29,0,162,100,44,3,0,"",false,true,false,7
"tier1","rookie","gambler","double12","aggressive",5,271,"dismissed",9864246.334399942,6576270,10632754,0.6184916908639098,10415976.334399942,24,0,194,97.27428571428517,34,3,0,"",false,true,false,10
"tier1","rookie","gambler","double12","aggressive",6,91,"bankrupt",4466019.3922000015,11460665,10215808,1.1218559510907018,2970636.792200001,28,0,79,95.14857142857119,74,1,0,"",true,false,false,4
"tier1","rookie","gambler","double12","aggressive",7,360,"won",22179093.77540011,1666867,13037957,0.12784725398312022,25561226.77540011,17,0,366,100,56,2,0,"regional_star",false,false,true,12
"tier1","rookie","gambler","double12","aggressive",8,301,"dismissed",8535038.01859996,9145366,10305769,0.8874025800500671,3736468.81859996,14,0,140,98.12857142857112,34,3,0,"",false,true,false,11
"tier1","rookie","gambler","star12","conservative",1,181,"dismissed",4267510.539199986,2842508,9255957,0.30710038951131685,4098002.5391999856,9,0,20,91.37428571428555,2,3,0,"",false,true,false,7
"tier1","rookie","gambler","star12","conservative",2,91,"dismissed",3388915.199999999,2270000,9148391,0.24813106479598435,3197915.1999999993,7,0,4,87.49999999999993,6,3,0,"",false,true,false,4
"tier1","rookie","gambler","star12","conservative",3,151,"dismissed",3824344.644599985,2798992,9146938,0.3060031673987514,2807352.6445999853,6,0,6,95.19999999999992,0,3,0,"",false,true,false,6
"tier1","rookie","gambler","star12","conservative",4,211,"dismissed",5062287.593800014,1929995,9451473,0.20420044579294677,5211292.593800014,7,0,32,95.03999999999988,20,3,0,"",false,true,false,8
"tier1","rookie","gambler","star12","conservative",5,181,"dismissed",4271921.848599979,2051970,9257042,0.22166584098894657,4298951.848599979,7,0,20,89.60000000000004,26,3,0,"",false,true,false,7
"tier1","rookie","gambler","star12","conservative",6,360,"won",11906223.102600038,1703730,11049193,0.1541949715241647,12380117.102600038,7,0,86,95.19999999999963,78,1,0,"regional_star",false,false,true,12
"tier1","rookie","gambler","star12","conservative",7,301,"dismissed",9979964.378400039,2202096,11701340,0.1881917797448839,9262868.378400039,5,0,60,95.27714285714247,50,3,0,"",false,true,false,11
"tier1","rookie","gambler","star12","conservative",8,271,"dismissed",6057405.3952,3702815,9696271,0.38188031254489485,3839590.3952,5,2,35,95.04571428571413,0,3,0,"",false,true,false,10
